people,commit_num,total_line_addition,total_line_deletion,total_file_edit_num,total_file_edit_type,sensitive_line_addition,sensitive_line_deletion,sensitive_file_edit_num,merge_rate,commit_interval,score_if,anomaly_if,score_ocsvm,anomaly_ocsvm,score_lof,anomaly_lof,vote
dawn9117,4,38567,11468,304,13,98,51,8,0.0,82606.23333333334,0.1052375142122282,1,-1.1858307073003829,1,-2.395055573694832,1,1
demkom58,2,8,0,8,2,0,0,0,0.0,10633.916666666666,0.1959867352604708,1,0.1881588901561599,1,-1.7575584068364745,1,1
dennie170,1,56,0,2,2,0,0,0,0.0,0.0,0.1972551770447034,1,0.008076591556474,1,-3.375374922074574,1,1
devorio,1,1,1,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002313318365594,1,-1.0,1,1
dfa1,4,109,32,7,4,0,0,0,0.0,1385.1722222222222,0.196554181562318,1,0.0675087130528879,1,-1.3359561481105626,1,1
di72nn,2,134,129,24,2,0,0,0,0.0,0.5333333333333333,0.1907432388008597,1,0.060217237867846,1,-2.598221547224871,1,1
diguage,5,500,517,70,5,0,0,0,0.2,122092.79583333334,0.1304049455732671,1,-16.65314534420594,1,-1.2927410562395565,1,1
dillonm79,4,131,33,10,4,0,0,0,0.0,6166.155555555556,0.1962193973050454,1,0.1521032418593648,1,-1.577535639634241,1,1
dlsrb6342,3,63,15,6,3,0,0,0,0.0,0.0,0.1972306146061171,1,0.0313798723348668,1,-1.083945954192143,1,1
dramatist,1,13,20,8,1,0,0,0,1.0,0.0,0.1070541917774382,1,-79.80792480566564,1,-1.0104121449515406,1,1
dregimbal,1,1,1,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002313318365594,1,-1.0,1,1
dreis2211,10,193,154,34,10,0,0,0,0.1428571428571428,103886.74814814817,0.1405634419146146,1,-7.490279056535428,1,-2.657895974550855,1,1
drgnchan,2,18,3,3,2,0,0,0,0.5,503609.26666666666,0.0870404452361485,1,-84.78446359900771,-1,-1.3366952286114289,1,1
dsyer,6,3027,2506,24,14,45,49,6,0.0,17223.513333333332,0.1435627807999469,1,0.566592226853075,1,-3.3552058306831234,1,1
duan847,1,1,1,1,1,0,0,0,1.0,0.0,0.1392283634995813,1,-79.80792722718519,1,-0.9995057444549004,1,1
dugenkui03,10,100,63,19,10,0,0,0,0.0,7186.314814814815,0.1842994715270026,1,0.2100075842775481,1,-1.5017462858090709,1,1
e406hsy,1,2,2,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002177006123673,1,-6890.328597830987,-1,1
eas5,1,4,4,1,1,0,0,0,1.0,0.0,0.1310367309507193,1,-79.80792714778131,1,-0.9995085933739156,1,1
ebradshaw,1,2,2,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002177006123673,1,-6890.328597830987,-1,1
eddumelendez,5,17,17,10,8,0,0,0,0.25,2338.75,0.166878817829762,1,-23.90168725103034,1,-7.609114225921166,1,1
elgleidson,6,200,23,12,6,0,0,0,0.0,1269.8533333333332,0.1946993425359203,1,0.089800865336997,1,-1.1771154712624563,1,1
eltociear,1,1,1,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-0.0002313318365594,1,-1.0,1,1
encircled,4,330,16,11,4,0,0,0,0.0,195084.5055555556,0.1551273218286881,1,-8.631805390707996,1,-3.5031435903104997,1,1
envious,1,17,3,1,1,0,0,0,0.0,0.0,0.1978652199677288,1,-8.476863419559777e-05,1,-1.8798194328652733,1,1
evpaassen,2,12,2,4,2,0,0,0,0.5,2517.7,0.1520090010397185,1,-66.47556517948081,1,-1.0760897583220583,1,1
fenglingne,2,475,83,34,7,40,4,5,0.0,31.883333333333333,0.173185726892141,1,0.1645452458786565,1,-1.8081202634351807,1,1
